age,browse_duration,purchase_count,avg_order_value,gender,city_tier,device_type,return_rate,coupon_usage,favorite_count,click_through_rate,last_purchase_days,app_install_count,membership_level,social_media_active,has_children,education_level,income_bracket,label
32,113,6,540,女,4,iOS,0.15,1,34,0.85,158,1,VIP,是,否,本科,高,0
49,289,7,321,男,4,Android,,0,82,0.35,284,,VIP,是,是,高中,低,0
,254,37,1972,女,4,iOS,0.4,10,17,0.43,279,2,普通,是,是,本科,低,0
,267,20,225,女,3,Android,,2,54,0.93,190,3,超级VIP,是,是,本科,中,0
36,125,7,1779,男,2,Android,,2,80,0.86,323,1,VIP,是,是,本科,低,0
26,249,24,360,女,4,Web,0.47,9,30,0.49,76,1,普通,否,否,本科,低,0
68,52,27,833,男,4,Web,0.18,2,19,0.41,268,,普通,否,否,本科,高,0
28,65,37,571,女,3,Android,,12,29,0.47,168,4,VIP,是,否,本科,,0
,178,5,1022,女,4,iOS,0.11,2,27,1,202,2,普通,否,否,博士,低,0
55,236,8,403,男,2,iOS,0.2,15,96,0.19,61,,,否,是,本科,低,0
63,17,10,1953,女,3,Web,0.28,15,17,0.81,259,2,超级VIP,是,,本科,高,0
19,8,30,1755,女,1,iOS,0.38,0,60,0.42,58,0,普通,否,否,硕士,高,0
44,28,45,403,女,2,Android,0.16,1,8,0.08,31,4,普通,是,否,本科,低,0
53,143,1,1841,男,5,,0.14,10,91,0.32,,1,普通,是,否,本科,高,0
28,148,28,600,女,4,Android,0.37,2,59,0.08,91,1,普通,否,是,本科,低,0
35,186,50,1437,男,3,Android,0.43,16,25,0.27,290,5,普通,否,是,本科,高,0
52,117,4,1256,男,2,Android,0.39,13,32,0.43,56,3,普通,是,否,本科,低,0
45,160,6,1974,女,5,iOS,0.14,2,82,0.09,190,3,VIP,,是,本科,中,0
18,168,41,1642,女,3,Web,0.31,20,10,0.72,63,5,普通,否,是,硕士,中,0
42,80,9,1559,男,2,Android,0.25,6,61,,217,2,普通,否,否,本科,低,0
60,45,35,1304,男,4,Android,0.24,12,25,0.73,365,0,普通,是,是,博士,低,0
20,282,42,1739,男,5,Android,0.34,0,56,0.83,151,3,普通,,是,硕士,中,0
19,120,20,349,男,1,Android,0.36,5,49,0.51,217,4,普通,是,是,本科,高,0
19,31,4,,男,5,Web,0.12,17,4,0.65,99,5,普通,是,否,本科,中,0
51,262,48,912,女,4,iOS,0.48,10,30,0.68,190,4,普通,是,否,高中,中,0
55,210,17,651,女,5,Web,0.46,1,21,0.07,223,3,普通,是,否,本科,低,0
27,196,0,1010,男,2,Android,,13,75,0.03,,2,普通,否,否,本科,高,0
67,57,26,,女,2,Android,0.46,17,82,0.9,2,1,普通,是,否,高中,低,0
29,111,26,1546,男,5,Android,0.37,14,100,0.78,131,4,普通,是,否,硕士,中,0
66,164,20,443,女,2,Android,0.3,18,29,0.99,176,5,普通,是,否,高中,中,0
64,214,13,1845,男,4,Web,0.03,14,22,0.92,90,3,VIP,否,是,硕士,低,0
23,120,19,620,男,5,Android,0.02,0,57,0.49,22,0,普通,否,否,本科,低,0
65,212,27,1231,男,4,Web,0.23,11,20,0.03,238,1,,是,是,本科,低,0
27,167,10,1299,男,1,,0.08,1,68,0.59,114,5,普通,否,是,高中,低,0
22,33,1,496,男,5,Web,0.45,10,6,0.99,,4,,是,是,高中,低,0
63,274,19,772,女,3,Android,0.38,19,75,0.76,202,1,普通,是,否,高中,中,0
62,220,36,1598,女,1,iOS,0.34,10,77,0.94,0,2,普通,是,是,高中,中,0
55,119,23,31,男,2,Android,0.03,20,38,0.89,350,3,普通,是,否,本科,高,0
61,122,,282,男,3,iOS,0.37,17,66,0.07,277,2,普通,否,否,本科,低,0
22,,30,1455,女,5,iOS,0.43,0,99,0.4,222,3,普通,否,否,高中,,0
33,204,40,870,男,4,Android,0.5,13,31,0.17,350,0,普通,否,否,高中,中,0
54,85,19,983,男,,Android,0.34,19,93,0.58,148,5,普通,是,是,高中,中,0
20,103,7,367,男,4,Android,0.48,3,35,0.99,322,5,普通,否,是,本科,高,0
69,142,43,657,女,3,iOS,0.33,8,2,0.19,52,5,超级VIP,否,否,高中,中,0
48,128,34,165,女,2,iOS,0.46,7,95,0.39,60,1,普通,否,否,硕士,高,0
30,245,20,1638,男,4,iOS,,14,69,0.37,330,2,普通,是,是,本科,高,0
33,37,46,999,男,4,Android,0.29,0,55,0.13,267,5,普通,否,否,高中,中,0
55,234,11,1621,男,3,Android,0.43,0,66,0.99,198,0,普通,否,是,本科,低,0
42,,27,37,女,5,iOS,0.01,5,23,0.87,205,0,超级VIP,是,否,高中,中,0
,5,2,347,男,5,Android,0.14,18,39,,278,5,普通,否,是,博士,中,0
25,7,14,1342,女,3,iOS,0.3,18,56,0.27,324,3,普通,,否,本科,高,0
70,181,21,733,男,3,Android,0.48,12,68,0.79,311,4,普通,是,是,本科,中,0
24,111,48,425,女,4,Web,0.31,5,62,0.63,68,2,普通,是,否,高中,低,0
38,264,30,647,女,4,Android,0.46,0,61,0.87,165,1,VIP,是,否,本科,中,0
25,211,0,285,男,3,iOS,,10,70,0.43,,1,普通,是,是,本科,低,0
38,269,5,319,男,1,Web,0.27,6,88,0.12,132,0,普通,是,是,本科,高,0
37,153,22,511,男,2,iOS,0.04,0,64,0.41,333,5,普通,否,是,硕士,低,0
25,220,8,1544,女,4,Web,0.47,14,1,0.23,227,3,VIP,是,否,本科,低,0
63,24,15,224,女,4,Web,,17,71,0.02,315,5,普通,是,是,,低,0
48,207,37,,男,3,iOS,0.44,10,67,0.14,302,2,普通,是,是,博士,中,0
67,2,43,1848,男,5,Android,0.49,0,95,0.45,237,4,普通,是,是,高中,中,0
65,111,44,,女,3,Android,0.4,1,63,0.32,75,4,VIP,否,否,本科,高,0
27,49,45,741,女,4,Android,0.09,1,99,0.51,121,0,超级VIP,是,否,高中,中,0
62,231,30,1539,,5,Android,0.05,1,87,,252,3,超级VIP,是,是,本科,中,0
39,152,1,937,女,2,iOS,0.13,1,46,0.06,,5,普通,否,否,硕士,中,0
,90,0,807,女,5,Android,,4,72,0.54,,1,VIP,是,是,本科,中,0
33,172,20,1554,女,3,Android,0.16,0,79,0.64,163,3,普通,否,是,本科,中,0
55,246,2,81,男,3,Web,,19,49,0.34,,1,普通,是,否,本科,低,0
45,255,26,480,,4,Android,0.39,1,15,0.73,,1,普通,否,是,本科,中,0
65,115,43,1916,男,2,Android,0.48,10,3,0.66,284,1,VIP,是,否,博士,中,0
55,48,6,515,男,5,Web,0.23,13,10,,20,1,普通,是,否,本科,低,0
31,68,8,186,女,5,Android,0.49,0,30,0.26,7,1,VIP,是,是,高中,中,0
26,52,25,151,男,4,iOS,0.41,18,87,0.44,257,2,,是,,本科,中,0
41,158,37,92,女,3,Web,0.36,8,99,0.8,88,2,普通,是,否,高中,中,0
46,138,7,539,女,3,Android,0.24,3,85,0.49,295,4,普通,是,否,本科,中,0
66,142,,1964,女,2,iOS,0.44,3,97,0.32,355,2,普通,是,是,,中,0
,137,24,601,男,2,Android,0.37,10,11,0.42,16,0,普通,是,是,本科,低,0
45,30,46,48,女,4,Android,0.16,3,16,0.18,140,5,VIP,是,是,本科,中,0
45,292,0,1902,男,2,Android,,1,1,0.47,,,VIP,是,否,本科,高,0
25,107,45,1281,女,4,Web,0.36,16,38,0.71,169,4,普通,否,否,本科,低,0
22,13,50,1433,男,2,iOS,0.45,20,50,0.41,154,3,普通,否,否,高中,中,0
59,121,41,155,男,4,iOS,0.47,7,30,0.59,54,0,,否,否,高中,高,0
59,271,16,545,男,3,Android,,19,56,0.5,218,2,普通,是,是,高中,中,0
53,24,45,1463,女,3,Android,0.36,18,27,0.89,88,0,普通,是,否,硕士,中,0
58,,44,1260,女,2,iOS,0.44,16,44,0.98,267,3,VIP,是,否,本科,低,0
44,168,7,649,女,4,iOS,0.21,3,25,0.56,199,4,普通,否,否,硕士,高,0
63,102,41,1391,女,4,iOS,0.33,12,67,0.15,,3,超级VIP,是,否,本科,低,0
19,,8,1000,女,2,Android,0.12,12,28,0.88,229,3,普通,否,是,硕士,高,0
44,143,5,26,男,4,Android,0.35,15,96,0.28,38,2,VIP,否,是,本科,中,0
18,81,5,1830,男,5,Web,0.28,12,79,0.33,344,0,超级VIP,是,否,本科,,0
40,76,44,1941,女,5,iOS,0.38,3,39,0.69,273,4,普通,是,否,硕士,低,0
27,58,,1142,女,2,Android,0.43,19,4,0.56,186,4,普通,否,否,硕士,低,0
59,228,21,146,女,3,iOS,0.4,8,57,0.87,86,0,超级VIP,否,是,硕士,中,0
69,90,39,867,,5,iOS,0.15,11,97,0.25,157,4,普通,否,否,高中,中,0
20,268,36,1426,女,3,,0.32,5,21,0.94,320,0,超级VIP,是,否,本科,中,0
23,285,1,257,男,3,Android,0.16,5,36,0.22,,4,普通,是,是,硕士,中,0
23,196,8,1883,男,4,Web,0.02,12,73,0.31,168,5,普通,否,否,硕士,中,0
19,77,19,826,女,5,Android,0.3,16,13,0.09,310,0,普通,是,否,硕士,低,0
19,70,13,709,女,3,Android,0.2,0,82,0.07,322,2,普通,否,否,本科,低,0
29,49,25,1262,女,2,iOS,,20,100,0.36,16,2,普通,是,是,高中,中,0
37,286,35,1952,女,3,iOS,0.4,18,23,0.61,201,3,VIP,否,是,本科,中,0
65,32,5,1728,,1,Web,0.38,18,93,0.08,191,2,超级VIP,是,否,本科,中,0
37,126,2,1048,女,4,Android,0.46,0,,0.35,,5,普通,是,是,本科,低,0
18,220,0,1605,女,2,iOS,,16,16,0.06,228,1,普通,是,否,本科,高,0
69,296,22,560,男,3,Web,0.1,14,,0.71,18,3,普通,是,否,本科,低,0
47,88,5,891,男,2,Web,0.04,6,16,0.51,,0,普通,是,是,本科,中,0
64,119,17,1063,女,2,Android,0.37,3,69,0.39,92,4,VIP,是,否,本科,高,0
63,32,5,342,男,2,Android,0.38,17,18,0.79,148,3,普通,是,是,本科,中,0
28,275,,502,女,5,Android,0.08,1,49,0.24,4,,普通,否,是,硕士,中,0
61,103,26,3,女,4,Web,0.17,5,39,0.32,167,0,普通,否,否,高中,中,0
62,11,35,1825,女,5,iOS,0.39,19,36,0.04,262,2,普通,,是,本科,高,0
,195,41,516,男,3,Android,0.47,18,15,0.49,117,3,普通,是,是,本科,中,0
41,90,9,1249,女,1,iOS,0.18,11,78,0.55,,1,普通,否,否,本科,中,0
53,145,10,1198,男,4,Web,0.36,12,32,0.63,253,4,普通,是,是,高中,中,0
33,232,48,1009,男,2,,0.02,0,33,0.75,313,2,普通,是,,硕士,低,0
57,,42,1484,男,4,Android,0.44,2,59,0.73,58,2,普通,是,是,本科,低,0
68,77,21,1707,男,3,Web,0.08,13,63,0.66,261,4,VIP,是,是,本科,低,0
32,94,3,517,男,1,Web,0.07,0,97,0.61,23,1,普通,是,否,本科,中,0
33,215,7,439,男,1,Android,0.36,0,20,0.97,46,2,普通,是,否,本科,中,0
32,212,13,1308,女,3,Android,,4,6,0.35,121,3,普通,否,是,本科,中,0
51,199,19,224,女,2,Android,0.37,,64,0.68,,,普通,是,是,本科,低,0
18,289,13,1280,男,3,Android,0.5,0,63,0.39,311,2,普通,否,否,本科,中,0
43,,15,1967,,5,iOS,0.12,,95,0.4,229,2,VIP,否,否,本科,低,0
68,46,31,245,女,5,Android,0.5,13,94,0.56,79,2,普通,否,否,高中,低,0
21,205,46,1542,女,5,Android,0.49,10,60,0.56,16,0,普通,否,是,本科,中,0
60,76,11,1237,女,5,iOS,0.3,9,81,0.51,10,0,普通,是,是,高中,高,0
27,194,11,952,男,4,iOS,,18,74,0.12,217,5,超级VIP,是,是,硕士,中,0
35,67,4,215,男,4,Android,0.34,8,29,0.74,166,3,普通,否,否,高中,低,0
56,89,16,282,女,3,Android,0.42,7,89,0.92,339,2,普通,否,否,本科,低,0
59,,7,1979,女,3,Android,0.49,6,9,0.82,109,0,普通,是,否,高中,中,0
67,267,39,1596,男,4,Android,0.38,20,74,0.19,27,4,普通,否,是,本科,中,0
40,117,39,572,男,4,iOS,0.25,1,69,0.07,35,2,普通,是,是,本科,低,0
56,58,,381,女,2,Android,0.27,20,21,0.58,49,2,VIP,是,否,高中,中,0
20,194,19,1068,女,5,Android,0.06,0,13,0.78,340,5,普通,否,否,本科,中,0
24,295,,171,女,2,iOS,0.12,0,,0.47,332,2,普通,否,是,本科,低,0
66,96,40,1244,男,4,iOS,0.43,16,62,0.06,127,1,VIP,否,否,本科,低,0
65,76,22,43,男,5,Android,0.35,20,74,0.78,180,1,普通,是,,高中,中,0
58,148,45,316,男,2,Web,0.07,2,14,0.16,271,4,普通,是,否,博士,高,0
67,296,23,1742,男,3,Web,0.09,1,10,0,260,0,普通,否,否,本科,高,0
70,136,,466,男,5,Web,0.01,15,50,,221,4,VIP,是,否,本科,高,0
53,278,10,1902,男,3,Android,0.05,2,32,0.53,85,2,VIP,否,是,本科,低,0
49,10,39,1841,女,3,iOS,0.35,12,100,0.09,348,5,普通,是,否,本科,低,0
45,70,45,1738,女,4,iOS,0.42,12,35,,259,1,VIP,是,否,本科,中,0
30,158,,296,女,2,Web,0.39,19,40,0.59,282,4,VIP,是,否,高中,中,0
18,215,45,544,男,2,iOS,0.39,19,74,0.32,310,0,普通,是,是,本科,中,0
65,285,17,1019,女,4,iOS,0.49,16,56,0.55,96,,普通,否,否,本科,中,0
53,101,,1547,男,3,Android,0.41,17,72,0.58,188,0,超级VIP,是,否,博士,中,0
33,132,17,1898,男,3,Web,0.13,1,32,,25,4,普通,否,否,高中,中,0
39,60,26,340,男,4,Web,0.32,6,61,0.63,33,2,普通,是,是,硕士,高,0
41,278,5,703,女,4,Android,0.36,5,46,0.47,24,2,VIP,是,否,本科,中,0
60,112,23,406,男,4,Android,0.05,3,93,0.11,122,3,普通,是,是,高中,高,0
69,160,32,305,男,4,Android,0.39,10,79,0.02,193,2,普通,否,否,本科,低,0
70,169,,1933,男,3,iOS,0.27,13,23,0.79,351,0,VIP,是,否,硕士,低,0
53,185,49,1492,女,2,Web,0.49,4,64,0.57,352,2,VIP,是,否,高中,高,0
,56,11,,女,3,iOS,0.22,,74,0.81,144,2,普通,是,否,硕士,高,0
69,,12,1581,男,2,Web,0.41,2,25,0.8,341,,超级VIP,否,是,硕士,高,0
70,105,7,1909,女,4,Web,0.25,10,82,0.73,296,0,超级VIP,是,否,本科,高,0
35,289,37,494,女,3,Web,0.35,5,64,0.59,257,2,普通,否,否,高中,中,0
,100,2,1284,女,5,iOS,,2,97,0.89,18,0,普通,否,是,高中,低,0
33,96,19,577,男,2,Web,0.2,0,53,0.63,143,3,超级VIP,是,否,本科,低,0
58,152,3,1685,男,4,iOS,0.02,5,61,0.53,33,0,普通,否,是,硕士,低,0
19,72,1,1537,男,3,Web,0.2,2,23,0.52,,0,普通,否,是,高中,低,0
38,253,50,540,女,5,Android,0.42,,95,0.27,201,1,VIP,否,否,高中,中,0
56,37,44,,男,3,iOS,0.04,2,73,0.17,176,3,超级VIP,否,否,本科,低,0
46,22,7,1167,女,2,Android,0.32,14,77,0.05,181,1,普通,是,否,本科,低,0
38,247,42,1888,男,3,Android,0.26,1,28,0.54,76,1,普通,是,否,本科,高,0
34,300,17,1376,男,3,Web,0.38,12,5,0.03,145,0,VIP,是,否,高中,高,0
33,96,35,1805,女,1,iOS,0.34,15,46,0.83,,5,,否,否,博士,低,0
68,134,0,1483,男,3,Android,,14,54,0.74,,5,超级VIP,是,否,硕士,中,0
26,254,0,426,男,2,Web,,3,48,0.82,,2,普通,否,是,本科,低,0
31,132,35,1846,女,3,Web,0.44,,44,0.14,188,4,普通,是,否,本科,中,0
66,237,10,715,男,3,Android,0.22,11,7,0.03,165,5,普通,否,否,高中,高,0
19,276,15,30,女,5,Android,,4,0,0.71,133,4,普通,是,是,高中,中,0
63,49,33,1959,男,1,iOS,0.38,20,95,0.05,235,1,普通,否,是,本科,低,0
50,117,34,51,女,3,Web,0.09,17,97,0.34,171,3,超级VIP,是,否,博士,高,0
56,124,1,242,女,4,iOS,0.47,0,65,0.74,,5,超级VIP,否,否,高中,中,0
64,115,50,774,女,3,Web,0.08,1,21,0.78,259,0,普通,否,是,本科,低,0
68,172,30,685,男,4,Android,0.17,2,38,0.58,27,0,普通,,否,本科,中,0
37,186,8,1635,女,3,,0.24,7,22,0.42,134,4,普通,是,否,本科,高,0
19,,9,1440,女,5,Web,0.28,11,60,0.61,136,0,VIP,是,是,高中,低,0
68,202,24,1498,男,1,Android,0.43,9,66,0.9,308,3,普通,是,是,本科,中,0
36,167,4,1412,男,4,Android,,11,44,0.33,18,1,超级VIP,是,否,高中,中,0
29,208,39,1492,女,4,Android,0.43,19,43,0.35,,4,普通,是,是,本科,,0
46,110,1,,男,1,,0.42,2,25,0.64,,5,普通,是,是,硕士,中,0
24,136,17,518,男,3,iOS,0.4,17,15,0.67,281,0,VIP,否,否,高中,高,0
31,210,28,1212,女,,Web,0.38,0,21,0.29,33,1,普通,是,是,高中,中,0
52,83,7,1374,女,4,Android,0.07,,36,0.83,182,1,超级VIP,是,否,硕士,低,0
22,29,36,1955,女,4,Web,0.37,6,68,0.48,315,4,普通,,是,本科,中,0
34,64,48,282,男,3,iOS,0.3,11,77,0.1,294,4,超级VIP,是,否,本科,低,0
59,23,47,1659,女,2,Web,0.34,2,23,0.96,5,4,普通,是,是,本科,中,0
27,,36,598,男,3,iOS,0.46,4,72,0.47,56,2,VIP,是,是,本科,高,0
60,89,48,147,男,1,Android,,0,39,0.48,108,4,VIP,,是,本科,中,0
34,105,3,69,女,3,Android,0.14,9,74,0.37,136,2,VIP,否,否,硕士,低,0
62,229,21,1393,男,4,Web,0.22,5,30,0.7,,1,VIP,是,否,高中,中,0
59,76,5,1611,女,2,Android,0.35,2,50,0.2,325,,VIP,否,否,硕士,中,0
50,87,23,233,女,4,Android,,1,52,0.02,123,2,普通,否,是,本科,低,0
53,49,3,678,女,3,Android,0.21,19,19,0.73,110,,普通,是,否,硕士,低,0
26,178,45,466,女,1,Android,0.43,18,100,0.62,12,4,普通,,是,本科,中,0
46,266,48,556,男,2,Android,0.41,5,69,0.42,58,1,普通,是,否,博士,低,0
67,267,10,893,男,5,Android,0.31,0,42,0.08,254,0,普通,是,否,,中,0
42,264,38,1310,男,4,iOS,0.48,19,47,0.97,37,4,普通,是,否,高中,中,0
32,77,9,617,,5,Android,0.11,9,39,0.65,352,5,普通,否,是,本科,高,0
59,257,9,1504,女,4,iOS,0.01,15,,0.56,141,0,普通,,是,本科,中,0
46,195,7,133,,2,iOS,0.21,4,57,0.74,143,2,普通,是,否,本科,低,0
32,130,4,7,男,2,Android,0.19,3,26,0.16,70,3,普通,否,是,本科,高,0
46,260,,27,男,2,Web,,1,84,0.53,75,3,VIP,是,否,本科,,0
35,170,46,1758,女,3,Android,0.42,13,13,0.38,111,1,普通,是,否,本科,,0
67,146,31,1543,女,1,Web,0.38,13,83,0.75,234,4,普通,是,否,硕士,中,0
56,298,27,540,男,5,iOS,0.32,16,94,0.6,21,4,超级VIP,是,是,高中,低,0
33,27,47,626,男,3,iOS,0.3,12,1,0.78,0,0,普通,否,否,本科,低,0
20,181,11,6,男,4,Android,0.03,3,88,0.23,39,0,普通,否,是,高中,高,0
68,165,20,39,女,2,iOS,0.09,15,12,0.85,256,5,,,否,高中,中,0
67,16,47,1353,男,2,Android,0.05,3,35,0.16,99,0,普通,否,否,本科,低,0
55,44,43,61,女,3,Android,0.4,15,75,0.89,364,4,超级VIP,是,是,高中,中,0
62,188,1,1109,男,3,Web,0.35,9,41,0.11,,5,VIP,是,否,高中,中,0
35,60,28,1139,女,5,Android,0.4,1,,0.48,176,0,VIP,是,是,本科,中,0
42,298,8,378,女,4,Android,0.11,7,2,0.28,330,5,普通,否,否,硕士,中,0
50,22,8,732,男,2,iOS,0.15,13,27,0.94,276,3,VIP,是,否,本科,高,0
45,217,5,1418,女,2,Android,,9,,0.55,74,4,普通,否,否,博士,中,0
69,88,43,1380,男,3,Android,0.47,20,44,0.15,18,2,普通,是,否,硕士,低,0
25,270,,838,男,3,iOS,0.05,1,39,0.41,345,5,普通,否,否,本科,中,0
61,236,8,418,男,4,Android,0.25,11,8,0.53,274,4,普通,是,是,本科,高,0
51,208,11,1501,女,2,Android,0.5,15,70,0.63,142,2,普通,是,是,高中,低,0
61,,32,1359,男,2,Android,0.47,0,39,0.72,260,2,普通,是,是,硕士,低,0
,,31,,女,5,Android,0.5,12,13,0.64,11,4,普通,否,否,本科,低,0
22,77,33,19,女,4,Android,0.35,,81,0.23,22,4,普通,否,是,硕士,低,0
62,,32,1914,女,5,Android,0.45,14,98,0.81,304,5,普通,是,是,硕士,低,0
26,79,47,548,女,4,Web,0.45,19,47,0.04,336,1,超级VIP,,否,,低,0
49,227,49,604,男,5,iOS,,16,44,0.98,94,0,普通,否,否,本科,中,0
20,195,22,356,女,5,iOS,0.45,1,57,0.18,57,5,普通,是,是,本科,高,0
47,,25,200,女,2,Android,,14,18,0.59,111,4,普通,是,是,本科,低,0
67,100,44,1434,男,2,Android,0.27,20,47,0.34,95,,,否,否,本科,中,0
29,74,43,,女,4,Web,0.39,7,27,0.66,265,5,普通,是,否,本科,低,0
43,,8,1581,女,4,iOS,0.13,20,21,1,44,5,超级VIP,是,否,高中,中,0
19,210,41,302,男,5,Android,0.13,0,74,0.59,224,2,普通,是,否,本科,低,0
20,178,,1241,女,3,Android,0.3,12,43,0.44,40,2,普通,是,是,本科,低,0
,57,45,1575,女,3,Web,0.33,3,30,0.91,204,,普通,是,是,本科,中,0
21,72,1,386,男,3,Android,0.4,18,90,0.15,,2,VIP,是,否,高中,低,0
68,265,50,1651,男,3,Android,0.38,15,28,0.19,180,4,普通,是,否,高中,中,0
61,233,10,57,女,1,Android,0.09,18,,0.95,46,1,普通,否,否,高中,中,0
52,18,13,433,女,3,Web,0.42,7,65,,246,4,普通,否,,硕士,低,0
,183,6,828,男,2,Android,0.38,0,58,0.8,105,2,VIP,是,是,本科,低,0
61,161,29,482,男,4,Android,0,19,28,0.2,57,1,普通,是,是,本科,中,0
,242,30,366,女,5,Web,0.16,0,71,0.18,232,2,普通,是,否,硕士,低,0
61,144,23,888,男,5,Android,0.12,8,3,0.61,282,2,普通,是,否,高中,低,0
64,145,24,1852,男,1,iOS,0.15,17,100,0.03,303,0,普通,否,是,,低,0
30,175,49,1723,男,3,iOS,0.33,20,92,0.67,170,3,普通,,否,高中,低,0
22,55,28,882,女,4,Web,0.49,4,0,0.82,48,3,普通,是,否,本科,中,0
60,,33,1146,女,2,iOS,0.44,0,77,0.85,154,2,超级VIP,否,是,本科,低,0
51,200,37,1346,男,2,Android,0.31,16,22,0.32,177,5,普通,是,否,硕士,高,0
54,235,10,12,女,4,iOS,0.23,0,25,0.93,213,4,普通,是,是,本科,低,0
24,143,14,565,男,3,Web,0.45,18,,0.18,338,5,普通,否,否,本科,低,0
23,76,11,871,女,4,Android,0.48,8,88,0.11,93,4,VIP,,否,高中,低,0
20,262,23,1812,男,4,Android,0.45,20,99,0.43,341,0,普通,是,是,本科,低,0
70,39,,,女,4,Web,0.29,0,62,0.82,220,2,超级VIP,是,否,硕士,低,0
60,285,39,1943,男,4,Android,0.08,19,83,0.05,328,2,普通,否,是,本科,中,0
66,137,15,617,男,1,Android,0.44,18,15,0.37,108,5,VIP,是,是,本科,中,0
29,6,42,203,女,4,Android,0.3,2,14,0.8,345,2,超级VIP,是,否,本科,中,0
66,163,50,956,男,5,Web,0.16,9,73,0.33,284,4,超级VIP,否,是,硕士,中,0
28,95,7,794,男,4,Android,0.31,16,80,0.45,186,2,普通,是,是,本科,中,0
51,230,13,728,女,2,Android,0.42,6,40,0.33,,4,VIP,否,是,博士,中,0
43,176,32,1693,女,4,iOS,0.34,19,93,0.77,145,0,普通,否,是,高中,中,0
35,89,41,1885,男,2,iOS,0.38,16,3,0.64,70,4,普通,否,是,高中,低,0
38,281,6,505,男,2,Web,0.42,20,46,0.21,188,1,普通,是,否,博士,低,0
53,35,17,638,男,4,Web,,1,21,,364,1,超级VIP,是,是,博士,低,0
,125,1,1801,女,3,,0.45,2,,,340,3,普通,是,是,高中,中,0
63,298,49,898,女,5,Android,0.35,14,40,0.57,219,1,普通,否,是,本科,中,0
39,288,20,59,女,2,Android,0.39,1,52,0.29,244,1,普通,是,否,本科,中,0
70,96,6,1818,女,4,iOS,0.01,7,15,0.48,130,3,超级VIP,是,是,博士,低,0
47,237,26,,女,4,Web,0.42,14,54,0.26,117,3,VIP,是,否,硕士,低,0
67,172,11,1402,女,3,Android,0.39,3,88,0.31,,0,VIP,是,是,高中,中,0
60,300,19,1452,女,1,Web,0.42,4,16,0.61,,3,普通,否,是,本科,中,0
47,87,13,,女,4,Android,,6,17,0.73,341,0,普通,否,是,高中,中,0
25,16,9,1943,男,4,Android,0.49,1,100,0.8,106,4,普通,是,是,高中,低,0
51,139,40,301,男,2,Web,0.31,10,36,0.12,140,5,普通,是,是,高中,低,0
64,253,22,637,女,1,Android,0.4,11,59,0.74,296,5,普通,是,否,高中,高,0
57,113,9,,女,1,Android,0.03,8,86,0.96,132,2,VIP,是,否,硕士,高,0
42,67,18,62,女,,Android,0.27,4,88,0.87,227,1,普通,是,否,高中,低,0
22,124,43,15,男,2,Android,0.28,9,53,0.77,7,4,VIP,是,否,本科,中,0
40,2,19,1199,男,4,iOS,0.44,4,57,0.45,18,5,普通,,是,本科,低,0
44,,3,1216,男,2,Android,0.23,7,2,0.17,161,3,普通,否,否,高中,中,0
49,183,47,1996,男,4,Android,0.31,14,54,0.9,80,1,VIP,是,否,本科,低,0
43,60,0,1836,男,3,iOS,,0,44,0.48,,2,VIP,是,否,本科,高,0
36,,2,1296,男,4,Android,0.12,11,16,0.68,,1,超级VIP,否,是,高中,高,0
67,162,11,,男,2,Android,0.25,12,,0.21,336,4,普通,否,否,高中,中,0
50,194,1,1835,女,3,iOS,0.17,0,96,0.55,230,0,超级VIP,是,否,高中,中,0
36,33,21,1239,男,5,iOS,0.39,13,75,0.11,246,5,,否,是,本科,低,0
36,229,40,416,男,3,Android,0.44,7,77,0.54,237,5,VIP,是,是,高中,中,0
50,282,30,1782,男,1,Android,0.47,1,8,0.11,117,0,普通,是,否,本科,低,0
64,286,44,1556,男,3,Web,0.46,15,30,0.25,2,0,普通,是,是,本科,低,0
43,238,49,1823,女,5,Android,0.43,1,47,,134,5,普通,是,是,本科,高,0
59,,9,1090,,4,Android,,17,64,0.21,61,3,普通,否,是,高中,中,0
70,142,48,309,女,3,Android,0.33,6,10,0.39,22,4,VIP,否,,高中,低,0
66,,32,1979,男,3,Web,0.28,6,6,0.67,144,1,普通,是,否,博士,低,0
43,261,,1660,女,2,,0.27,1,45,0.06,277,0,普通,否,否,本科,低,0
22,251,36,116,男,3,Android,0.31,13,36,0.88,279,2,普通,,否,本科,中,0
39,199,8,1495,女,1,Web,0.42,3,87,0.49,154,3,普通,是,是,博士,低,0
32,198,6,762,女,5,Web,0.38,10,48,0.22,16,0,VIP,否,否,本科,低,0
30,195,6,1344,女,1,Android,0.27,13,7,0.98,150,5,普通,是,是,硕士,,0
,18,18,1393,男,5,Android,0.18,2,35,0.62,127,5,VIP,否,是,硕士,高,0
60,61,19,737,男,4,Android,0.25,15,1,0.99,124,3,普通,是,否,硕士,高,0
40,280,49,1723,女,5,iOS,0.32,19,44,0.76,177,1,普通,否,否,博士,中,0
60,226,24,1611,男,4,Android,0.18,2,36,0.99,305,3,普通,否,是,硕士,高,0
35,126,4,784,女,4,Android,0.06,15,56,0.6,90,2,超级VIP,是,是,高中,中,0
,,47,1492,男,2,Android,0.32,17,75,0.3,126,0,VIP,是,否,本科,高,0
43,251,24,875,女,3,Android,0.09,2,92,,364,5,普通,否,否,高中,低,0
